0,1,2,24,200,15,1200,552,0.2634,0.2614
0,1,2,48,1,15,1200,2256,0.0555,0.1362
0,1,2,48,200,15,1200,2256,0.7955,0.1993
0,1,3,6,1,15,1200,120,0.0285,0.2632
0,1,3,6,200,15,1200,120,0.1188,0.3746
0,1,3,12,1,15,1200,1320,0.0516,0.2578
0,1,3,12,200,15,1200,1320,0.6123,0.4610
0,1,3,24,1,15,1200,12144,0.2258,0.2654
0,1,3,24,200,15,1200,12144,7.2224,0.5472
0,1,3,48,1,15,1200,103776,1.7160,0.2959
0,1,3,48,200,15,1200,103776,-1.0000,0.6433
0,1,4,6,1,15,1200,360,0.0370,0.6183
0,1,4,6,200,15,1200,360,0.2759,0.9860
0,1,4,12,1,15,1200,11880,0.2754,0.6528
0,1,4,12,200,15,1200,11880,8.9992,1.0535
0,1,4,24,1,15,1200,255024,5.2991,0.6510
0,1,4,24,200,15,1200,255024,-1.0000,1.4030
0,1,4,48,1,15,1200,4669920,-1.0000,0.6334
0,1,4,48,200,15,1200,4669920,-1.0000,1.9691
1,1,2,6,1,15,1200,30,0.0258,0.2185
1,1,2,6,200,15,1200,30,0.0593,7.4443
1,1,2,12,1,15,1200,132,0.0236,0.2093
1,1,2,12,200,15,1200,132,0.1607,8.5083
1,1,2,24,1,15,1200,552,0.0275,0.2439
1,1,2,24,200,15,1200,552,0.6096,14.0363
1,1,2,48,1,15,1200,2256,0.0367,0.2595
1,1,2,48,200,15,1200,2256,2.3716,22.0876
1,1,3,6,1,15,1200,120,0.0278,0.4248
1,1,3,6,200,15,1200,120,0.2259,22.6527
1,1,3,12,1,15,1200,1320,0.0383,0.4132
1,1,3,12,200,15,1200,1320,2.4514,34.6058
1,1,3,24,1,15,1200,12144,0.1527,0.4422
1,1,3,24,200,15,1200,12144,32.1118,48.9396
1,1,3,48,1,15,1200,103776,0.8855,0.7228
1,1,3,48,200,15,1200,103776,-1.0000,92.7506
1,1,4,6,1,15,1200,360,0.0397,0.9557
1,1,4,6,200,15,1200,360,1.0198,55.3022
1,1,4,12,1,15,1200,11880,0.1930,0.9399
1,1,4,12,200,15,1200,11880,44.2811,94.8050
1,1,4,24,1,15,1200,255024,3.1840,1.2443
